"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.894933913E1;-4.692635238E-1;6.943184882E-2;9.797073364E0
3.895428413E1;-4.788403511E-1;6.703764945E-2;9.828198433E0
3.895922913E1;-4.644751251E-1;9.576806426E-2;9.866505623E0
3.896417413E1;-4.572925270E-1;8.858546615E-2;9.895236015E0
3.896911913E1;-4.740519226E-1;1.077390760E-1;9.919178009E0
3.897406313E1;-4.309563041E-1;1.005564705E-1;9.926360130E0
3.897900813E1;-4.189853072E-1;9.576806426E-2;9.931148529E0
3.898395313E1;-4.189853072E-1;6.464344263E-2;9.950302124E0
3.898889813E1;-4.046200812E-1;5.506663769E-2;9.935936928E0
3.899380797E1;-4.213795066E-1;7.661445439E-2;9.914389610E0
3.899875297E1;-4.237737060E-1;8.140286058E-2;9.842563629E0
3.900369697E1;-5.003881454E-1;7.182604820E-2;9.763554573E0
3.900851997E1;-4.908113480E-1;6.464344263E-2;9.753977776E0
3.901358697E1;-5.099649429E-1;4.309562966E-2;9.794678688E0
3.901853197E1;-4.955997467E-1;6.703764945E-2;9.818621635E0
3.902347697E1;-4.932055473E-1;8.858546615E-2;9.856928825E0
3.902842197E1;-4.525041282E-1;8.140286058E-2;9.895236015E0
3.903336597E1;-4.620809257E-1;9.576806426E-2;9.938331604E0
3.903830955E1;-4.644751251E-1;1.029506698E-1;9.955090523E0
3.904325455E1;-4.740519226E-1;8.619125932E-2;9.983820915E0
3.904819955E1;-4.812345505E-1;8.379705995E-2;9.971850395E0
3.905314455E1;-4.501099288E-1;8.619125932E-2;9.952696800E0
3.905808955E1;-4.453215301E-1;7.661445439E-2;9.976638794E0
3.906303355E1;-4.429273009E-1;7.900865376E-2;9.991003990E0
3.906797855E1;-4.429273009E-1;5.506663769E-2;9.974244118E0
3.907292355E1;-4.572925270E-1;3.591302410E-2;9.974244118E0
3.907786855E1;-4.453215301E-1;3.591302410E-2;9.971850395E0
3.908281355E1;-4.357447028E-1;4.309562966E-2;9.969455719E0
3.908775855E1;-4.453215301E-1;5.027823523E-2;9.950302124E0
3.909270255E1;-4.381389022E-1;5.267243832E-2;9.897629738E0
3.909764755E1;-4.213795066E-1;4.788403213E-2;9.856928825E0
3.910259255E1;-4.046200812E-1;6.703764945E-2;9.835380554E0
3.910753755E1;-4.070142806E-1;6.703764945E-2;9.794678688E0
3.911248255E1;-4.022258818E-1;6.464344263E-2;9.801861763E0
3.911742755E1;-4.118026793E-1;7.422025502E-2;9.761159897E0
3.912236697E1;-4.261679053E-1;6.464344263E-2;9.782708168E0
3.912731197E1;-4.237737060E-1;7.182604820E-2;9.770736694E0
3.913225697E1;-4.357447028E-1;8.619125932E-2;9.782708168E0
3.913720197E1;-4.357447028E-1;7.900865376E-2;9.804255486E0
3.914214697E1;-4.716577232E-1;7.900865376E-2;9.837775230E0
3.914709197E1;-4.692635238E-1;8.619125932E-2;9.854534149E0
3.915203597E1;-4.620809257E-1;5.746084079E-2;9.895236015E0
3.915697743E1;-4.716577232E-1;5.746084079E-2;9.926360130E0
3.916192243E1;-4.932055473E-1;3.830722719E-2;9.957485199E0
3.916686743E1;-4.836287498E-1;4.070143029E-2;9.976638794E0
3.917181243E1;-4.884171486E-1;5.506663769E-2;9.988609314E0
3.917675743E1;-4.788403511E-1;5.985504389E-2;1.000776291E1
3.918170143E1;-4.620809257E-1;5.506663769E-2;1.000776291E1
3.918664063E1;-4.453215301E-1;3.830722719E-2;9.969455719E0
3.919158563E1;-4.405331016E-1;4.548983276E-2;9.971850395E0
3.919653063E1;-4.165911078E-1;5.506663769E-2;9.935936928E0
3.920147563E1;-3.998316824E-1;5.267243832E-2;9.931148529E0
3.920629863E1;-4.165911078E-1;5.506663769E-2;9.919178009E0
3.921136763E1;-3.878606856E-1;6.464344263E-2;9.890447617E0
3.921630732E1;-3.854664862E-1;8.140286058E-2;9.878476143E0
3.922123509E1;-3.711012602E-1;9.816227108E-2;9.885659218E0
3.922616509E1;-3.615244627E-1;9.816227108E-2;9.866505623E0
3.923110909E1;-3.806780577E-1;9.337386489E-2;9.866505623E0
3.923605409E1;-3.615244627E-1;9.576806426E-2;9.876082420E0
3.924099909E1;-3.782838583E-1;8.379705995E-2;9.871294022E0
3.924594409E1;-4.046200812E-1;8.140286058E-2;9.892841339E0
3.925088801E1;-4.070142806E-1;5.985504389E-2;9.892841339E0
3.925583301E1;-4.213795066E-1;6.703764945E-2;9.885659218E0
3.926076313E1;-4.309563041E-1;4.548983276E-2;9.866505623E0
3.926570813E1;-4.357447028E-1;4.309562966E-2;9.883264542E0
3.927065313E1;-4.429273009E-1;4.548983276E-2;9.902418137E0
3.927559290E1;-4.501099288E-1;4.309562966E-2;9.916783333E0
3.928053790E1;-4.764461517E-1;4.548983276E-2;9.916783333E0
3.928548290E1;-4.596867263E-1;4.309562966E-2;9.921571732E0
3.929042690E1;-4.285621047E-1;6.224924326E-2;9.921571732E0
3.929537190E1;-4.261679053E-1;2.394201607E-2;9.909601212E0
3.930031690E1;-4.309563041E-1;2.394201607E-2;9.926360130E0
3.930526190E1;-4.333505034E-1;5.267243832E-2;9.940725327E0
3.931020690E1;-4.309563041E-1;3.591302410E-2;9.919178009E0
3.931515190E1;-4.261679053E-1;6.703764945E-2;9.919178009E0
3.932009590E1;-4.141969085E-1;7.661445439E-2;9.909601212E0
3.932504090E1;-3.902548850E-1;8.379705995E-2;9.909601212E0
3.932998590E1;-3.734954596E-1;1.029506698E-1;9.900024414E0
3.933493090E1;-3.327940404E-1;1.077390760E-1;9.871294022E0
3.933987590E1;-3.519476354E-1;1.053448766E-1;9.832986832E0
3.934482090E1;-3.687070608E-1;1.197100878E-1;9.813833237E0
3.934976490E1;-3.926490843E-1;9.816227108E-2;9.765948296E0
3.935470990E1;-4.405331016E-1;9.097966552E-2;9.727641106E0
3.935965490E1;-4.764461517E-1;8.619125932E-2;9.689333916E0
3.936459990E1;-4.932055473E-1;9.337386489E-2;9.648633003E0
3.936954490E1;-4.908113480E-1;8.140286058E-2;9.643844604E0
3.937448990E1;-4.740519226E-1;7.900865376E-2;9.682151794E0
3.937943390E1;-4.525041282E-1;8.140286058E-2;9.715670586E0
3.938437890E1;-4.501099288E-1;5.027823523E-2;9.725247383E0
3.938932390E1;-4.572925270E-1;4.548983276E-2;9.787496567E0
3.939426890E1;-4.788403511E-1;3.351882473E-2;9.840168953E0
3.939921390E1;-5.051765442E-1;2.394201607E-2;9.883264542E0
3.940415890E1;-5.267243981E-1;4.309562966E-2;9.911994934E0
3.940910290E1;-5.291185975E-1;7.661445439E-2;9.964667320E0
3.941404790E1;-5.291185975E-1;8.140286058E-2;9.976638794E0
3.941899290E1;-5.219359994E-1;1.029506698E-1;9.981427193E0
3.942392286E1;-4.716577232E-1;9.097966552E-2;1.001494598E1
3.942886786E1;-4.213795066E-1;8.619125932E-2;9.988609314E0
3.943381286E1;-3.926490843E-1;5.985504389E-2;9.976638794E0
3.943875686E1;-3.782838583E-1;4.788403213E-2;9.933543205E0
3.944370186E1;-3.830722570E-1;3.591302410E-2;9.904812813E0
3.944864686E1;-3.974374831E-1;2.394201607E-2;9.864110947E0
3.945359186E1;-4.381389022E-1;5.985504389E-2;9.828198433E0
3.945853497E1;-4.525041282E-1;6.464344263E-2;9.821015358E0
3.946347997E1;-4.548983276E-1;1.077390760E-1;9.773131371E0
3.946842397E1;-4.501099288E-1;1.125274822E-1;9.744400978E0
3.947335728E1;-4.405331016E-1;1.484405100E-1;9.742006302E0
3.947830209E1;-4.477157295E-1;1.388636976E-1;9.739612579E0
3.948324709E1;-4.141969085E-1;1.221042871E-1;9.727641106E0
3.948819209E1;-4.213795066E-1;1.316810995E-1;9.749189377E0
3.949313709E1;-4.309563041E-1;9.097966552E-2;9.773131371E0
3.949808109E1;-4.453215301E-1;7.900865376E-2;9.787496567E0
3.950290409E1;-4.788403511E-1;6.464344263E-2;9.828198433E0
3.950797109E1;-4.884171486E-1;6.464344263E-2;9.871294022E0
3.951291609E1;-4.548983276E-1;7.900865376E-2;9.923966408E0
3.951786109E1;-4.501099288E-1;8.619125932E-2;9.988609314E0
3.952280609E1;-4.070142806E-1;1.101332754E-1;1.006761837E1
3.952775009E1;-3.782838583E-1;1.532289088E-1;1.012268448E1
3.953269509E1;-3.591302633E-1;1.556231081E-1;1.013704967E1
3.953763916E1;-3.519476354E-1;1.436520964E-1;1.012029076E1
3.954257205E1;-3.495534360E-1;1.244984865E-1;1.006282997E1
3.954751705E1;-3.639186621E-1;1.125274822E-1;1.001733971E1
3.955246205E1;-3.782838583E-1;1.029506698E-1;9.931148529E0
3.955740605E1;-4.094084799E-1;7.422025502E-2;9.859322548E0
3.956235105E1;-4.094084799E-1;6.224924326E-2;9.797073364E0
3.956729605E1;-4.309563041E-1;5.985504389E-2;9.753977776E0
3.957224105E1;-4.237737060E-1;6.224924326E-2;9.718064308E0
3.957718605E1;-4.357447028E-1;7.422025502E-2;9.718064308E0
3.958212690E1;-4.381389022E-1;6.703764945E-2;9.720458984E0
3.958707190E1;-4.644751251E-1;9.576806426E-2;9.727641106E0
3.959201190E1;-4.884171486E-1;9.816227108E-2;9.761159897E0
3.959695690E1;-5.003881454E-1;8.379705995E-2;9.799467087E0
3.960190190E1;-4.932055473E-1;5.506663769E-2;9.859322548E0
3.960684690E1;-4.836287498E-1;3.112462163E-2;9.916783333E0
3.961179190E1;-4.596867263E-1;2.873042040E-2;9.986215591E0
3.961673690E1;-4.237737060E-1;4.548983276E-2;1.002931118E1
3.962168090E1;-4.189853072E-1;6.703764945E-2;1.010592556E1
3.962662166E1;-3.950432837E-1;7.661445439E-2;1.012747288E1
3.963156666E1;-3.806780577E-1;1.005564705E-1;1.010353088E1
3.963651166E1;-3.806780577E-1;1.101332754E-1;1.004846478E1
3.964145159E1;-3.926490843E-1;1.005564705E-1;9.976638794E0
3.964639332E1;-4.070142806E-1;9.097966552E-2;9.895236015E0
3.965133309E1;-4.165911078E-1;7.661445439E-2;9.804255486E0
3.965627809E1;-4.309563041E-1;5.746084079E-2;9.725247383E0
3.966122309E1;-4.477157295E-1;7.182604820E-2;9.670180321E0
3.966616809E1;-4.620809257E-1;6.943184882E-2;9.598354340E0
3.967111309E1;-4.620809257E-1;9.576806426E-2;9.572018623E0
3.967605809E1;-4.644751251E-1;1.244984865E-1;9.572018623E0
3.968100209E1;-4.572925270E-1;1.268926859E-1;9.588777542E0
3.968594709E1;-4.525041282E-1;1.197100878E-1;9.622296333E0
3.969088551E1;-4.357447028E-1;1.292868853E-1;9.658209801E0
3.969583051E1;-4.261679053E-1;9.337386489E-2;9.710882187E0
3.970077551E1;-4.429273009E-1;1.053448766E-1;9.773131371E0
3.970572051E1;-4.333505034E-1;1.077390760E-1;9.832986832E0
3.971066451E1;-4.405331016E-1;1.364694983E-1;9.895236015E0
3.971560951E1;-4.261679053E-1;1.412578970E-1;9.943120003E0
3.972055451E1;-4.237737060E-1;1.412578970E-1;9.983820915E0
3.972549951E1;-4.118026793E-1;1.604115069E-1;9.986215591E0
3.973044451E1;-3.782838583E-1;1.221042871E-1;9.955090523E0
3.973538951E1;-4.141969085E-1;1.077390760E-1;9.945513725E0
3.974031916E1;-4.189853072E-1;9.816227108E-2;9.909601212E0
3.974526416E1;-4.740519226E-1;8.140286058E-2;9.876082420E0
3.975020916E1;-4.788403511E-1;7.182604820E-2;9.813833237E0
3.975515416E1;-5.027823448E-1;5.746084079E-2;9.792284966E0
3.975997716E1;-5.171475410E-1;5.985504389E-2;9.739612579E0
3.976504416E1;-4.955997467E-1;8.140286058E-2;9.753977776E0
3.976998624E1;-4.812345505E-1;7.661445439E-2;9.758766174E0
3.977492574E1;-4.548983276E-1;7.422025502E-2;9.775525093E0
3.977987074E1;-4.309563041E-1;1.101332754E-1;9.818621635E0
3.978481574E1;-4.405331016E-1;1.149216816E-1;9.844957352E0
3.978976074E1;-4.285621047E-1;1.436520964E-1;9.895236015E0
3.979470436E1;-4.525041282E-1;1.268926859E-1;9.923966408E0
3.979964836E1;-4.548983276E-1;1.436520964E-1;9.926360130E0
3.980459336E1;-4.453215301E-1;1.604115069E-1;9.926360130E0
3.980953836E1;-4.381389022E-1;1.388636976E-1;9.933543205E0
3.981448336E1;-4.070142806E-1;1.484405100E-1;9.926360130E0
3.981942836E1;-3.926490843E-1;1.292868853E-1;9.911994934E0
3.982437336E1;-3.974374831E-1;1.149216816E-1;9.897629738E0
3.982931736E1;-4.165911078E-1;1.173158810E-1;9.854534149E0
3.983425866E1;-4.333505034E-1;9.337386489E-2;9.830592155E0
3.983920366E1;-4.572925270E-1;9.337386489E-2;9.792284966E0
3.984414866E1;-4.548983276E-1;8.858546615E-2;9.773131371E0
3.984909366E1;-4.692635238E-1;8.379705995E-2;9.770736694E0
3.985403866E1;-4.836287498E-1;7.661445439E-2;9.780313492E0
3.985898266E1;-4.955997467E-1;5.506663769E-2;9.804255486E0
3.986392766E1;-4.860229492E-1;5.746084079E-2;9.861717224E0
3.986887266E1;-4.860229492E-1;6.703764945E-2;9.907206535E0
3.987381766E1;-4.740519226E-1;9.097966552E-2;9.945513725E0
3.987876266E1;-4.525041282E-1;7.422025502E-2;9.976638794E0
3.988370766E1;-4.548983276E-1;1.173158810E-1;9.981427193E0
3.988865166E1;-4.333505034E-1;1.101332754E-1;9.991003990E0
3.989359666E1;-4.141969085E-1;1.292868853E-1;9.993397713E0
3.989854166E1;-4.141969085E-1;1.436520964E-1;9.957485199E0
3.990348666E1;-3.902548850E-1;1.388636976E-1;9.916783333E0
3.990841197E1;-3.950432837E-1;1.316810995E-1;9.883264542E0
3.991335697E1;-4.213795066E-1;1.173158810E-1;9.818621635E0
3.991830097E1;-4.405331016E-1;1.340752989E-1;9.782708168E0
3.992324597E1;-4.596867263E-1;1.292868853E-1;9.713275909E0
3.992819097E1;-4.572925270E-1;1.101332754E-1;9.682151794E0
3.993313597E1;-4.596867263E-1;1.292868853E-1;9.662998199E0
3.993808097E1;-4.668693244E-1;1.268926859E-1;9.658209801E0
3.994301620E1;-4.668693244E-1;1.197100878E-1;9.665391922E0
3.994796020E1;-4.788403511E-1;1.340752989E-1;9.670180321E0
3.995290520E1;-4.979939461E-1;1.412578970E-1;9.706093788E0
3.995785020E1;-5.267243981E-1;1.197100878E-1;9.730035782E0
3.996279520E1;-5.458779931E-1;1.197100878E-1;9.763554573E0
3.996774020E1;-5.650315881E-1;1.221042871E-1;9.797073364E0
3.997268520E1;-5.746083856E-1;1.125274822E-1;9.876082420E0
3.997762920E1;-5.506663918E-1;9.816227108E-2;9.923966408E0
3.998257420E1;-5.243301988E-1;1.125274822E-1;9.998186111E0
3.998751920E1;-4.908113480E-1;1.077390760E-1;1.008198357E1
3.999246420E1;-4.405331016E-1;1.149216816E-1;1.013226128E1
3.999740716E1;-4.165911078E-1;1.053448766E-1;1.015620327E1
4.000235216E1;-4.046200812E-1;1.197100878E-1;1.014423275E1
4.000729616E1;-3.782838583E-1;1.268926859E-1;1.011310768E1
4.001224116E1;-3.830722570E-1;1.149216816E-1;1.004128170E1
4.001718616E1;-4.022258818E-1;1.436520964E-1;1.000058079E1
4.002213116E1;-4.141969085E-1;1.388636976E-1;9.928754807E0
4.002706728E1;-4.165911078E-1;1.388636976E-1;9.866505623E0
4.003201228E1;-4.237737060E-1;1.340752989E-1;9.765948296E0
4.003695628E1;-4.237737060E-1;1.484405100E-1;9.749189377E0
4.004190128E1;-4.189853072E-1;1.388636976E-1;9.768342972E0
4.004684628E1;-4.309563041E-1;1.316810995E-1;9.742006302E0
4.005179128E1;-4.381389022E-1;1.221042871E-1;9.756371498E0
4.005673628E1;-4.572925270E-1;1.436520964E-1;9.756371498E0
4.006168128E1;-4.501099288E-1;1.316810995E-1;9.787496567E0
4.006662528E1;-4.716577232E-1;1.149216816E-1;9.821015358E0
4.007157028E1;-4.740519226E-1;8.379705995E-2;9.888052940E0
4.007651528E1;-4.572925270E-1;9.337386489E-2;9.928754807E0
4.008146028E1;-4.501099288E-1;7.900865376E-2;9.971850395E0
4.008640205E1;-4.381389022E-1;1.053448766E-1;1.004128170E1
4.009134705E1;-4.285621047E-1;1.077390760E-1;1.007001209E1
4.009629205E1;-4.070142806E-1;1.412578970E-1;1.009634876E1
4.010123605E1;-3.854664862E-1;1.460463107E-1;1.008198357E1
4.010618105E1;-3.902548850E-1;1.580173075E-1;1.005325317E1
4.011112605E1;-4.094084799E-1;1.604115069E-1;9.995792389E0
4.011607105E1;-4.189853072E-1;1.436520964E-1;9.955090523E0
4.012101605E1;-4.429273009E-1;1.053448766E-1;9.878476143E0
4.012594316E1;-4.285621047E-1;9.816227108E-2;9.847352028E0
4.013088716E1;-4.668693244E-1;8.140286058E-2;9.801861763E0
4.013583216E1;-4.644751251E-1;1.077390760E-1;9.761159897E0
4.014077716E1;-4.692635238E-1;9.097966552E-2;9.763554573E0
4.014572216E1;-4.285621047E-1;8.858546615E-2;9.768342972E0
4.015066716E1;-3.902548850E-1;9.337386489E-2;9.782708168E0
4.015561216E1;-3.615244627E-1;1.268926859E-1;9.811438560E0
4.016055616E1;-3.639186621E-1;1.292868853E-1;9.828198433E0
4.016550116E1;-3.495534360E-1;1.173158810E-1;9.852140427E0
4.017044616E1;-3.806780577E-1;1.364694983E-1;9.871294022E0
4.017539116E1;-4.309563041E-1;1.221042871E-1;9.876082420E0
4.018033616E1;-4.572925270E-1;1.149216816E-1;9.842563629E0
4.018528116E1;-4.692635238E-1;7.661445439E-2;9.840168953E0
4.019022516E1;-4.692635238E-1;5.985504389E-2;9.832986832E0
4.019517016E1;-4.596867263E-1;5.027823523E-2;9.849745750E0
4.020011516E1;-4.644751251E-1;4.070143029E-2;9.871294022E0
4.020506016E1;-4.309563041E-1;6.224924326E-2;9.890447617E0
4.020999982E1;-4.429273009E-1;7.182604820E-2;9.904812813E0
4.021494482E1;-4.812345505E-1;7.182604820E-2;9.911994934E0
4.021988982E1;-4.884171486E-1;1.029506698E-1;9.926360130E0
4.022483482E1;-4.644751251E-1;1.149216816E-1;9.940725327E0
4.022977982E1;-4.668693244E-1;1.412578970E-1;9.923966408E0
4.023472382E1;-4.548983276E-1;1.436520964E-1;9.914389610E0
4.023966882E1;-4.668693244E-1;1.556231081E-1;9.892841339E0
4.024461382E1;-4.333505034E-1;1.364694983E-1;9.852140427E0
4.024955882E1;-4.357447028E-1;1.412578970E-1;9.806650162E0
4.025450382E1;-4.213795066E-1;1.244984865E-1;9.804255486E0
4.025944882E1;-3.806780577E-1;1.316810995E-1;9.775525093E0
4.026439282E1;-3.950432837E-1;1.412578970E-1;9.773131371E0
4.026933782E1;-3.998316824E-1;1.340752989E-1;9.765948296E0
4.027428282E1;-4.046200812E-1;1.125274822E-1;9.789890289E0
4.027922782E1;-4.165911078E-1;1.197100878E-1;9.806650162E0
4.028417282E1;-4.333505034E-1;1.053448766E-1;9.828198433E0
4.028911782E1;-4.405331016E-1;1.077390760E-1;9.880870819E0
4.029404874E1;-4.716577232E-1;1.125274822E-1;9.911994934E0
4.029899374E1;-4.477157295E-1;1.244984865E-1;9.943120003E0
4.030393874E1;-4.357447028E-1;1.149216816E-1;1.000297451E1
4.030888374E1;-4.213795066E-1;1.173158810E-1;1.001255131E1
4.031382874E1;-4.429273009E-1;1.149216816E-1;1.004846478E1
4.031877374E1;-4.237737060E-1;1.268926859E-1;1.006282997E1
4.032370428E1;-4.261679053E-1;1.221042871E-1;1.007480049E1
4.032864928E1;-4.261679053E-1;1.292868853E-1;1.004607010E1
4.033359428E1;-4.429273009E-1;1.221042871E-1;1.002452278E1
4.033853928E1;-4.453215301E-1;1.484405100E-1;9.957485199E0
4.034348428E1;-4.309563041E-1;1.580173075E-1;9.909601212E0
4.034842928E1;-4.189853072E-1;1.460463107E-1;9.885659218E0
4.035337328E1;-4.141969085E-1;1.580173075E-1;9.842563629E0
4.035831828E1;-4.141969085E-1;1.580173075E-1;9.789890289E0
4.036326328E1;-4.309563041E-1;1.580173075E-1;9.787496567E0
4.036820828E1;-4.141969085E-1;1.508347094E-1;9.756371498E0
4.037315328E1;-4.189853072E-1;1.699883193E-1;9.770736694E0
4.037809828E1;-4.141969085E-1;1.843535304E-1;9.787496567E0
4.038304228E1;-4.022258818E-1;1.843535304E-1;9.789890289E0
4.038798443E1;-3.998316824E-1;1.699883193E-1;9.797073364E0
4.039292943E1;-3.711012602E-1;1.891419291E-1;9.823410034E0
4.039787443E1;-3.854664862E-1;1.843535304E-1;9.835380554E0
4.040281943E1;-3.998316824E-1;1.747767180E-1;9.835380554E0
4.040776443E1;-4.453215301E-1;1.580173075E-1;9.847352028E0
4.041270943E1;-4.764461517E-1;1.388636976E-1;9.861717224E0
4.041765343E1;-5.003881454E-1;1.268926859E-1;9.864110947E0
4.042259843E1;-4.788403511E-1;1.508347094E-1;9.873687744E0
4.042754343E1;-4.668693244E-1;1.628057212E-1;9.919178009E0
4.043248843E1;-4.572925270E-1;1.508347094E-1;9.919178009E0
4.043743343E1;-4.477157295E-1;1.580173075E-1;9.926360130E0
4.044237843E1;-4.237737060E-1;1.508347094E-1;9.947908401E0
4.044732243E1;-4.357447028E-1;1.460463107E-1;9.969455719E0
4.045226743E1;-4.572925270E-1;1.221042871E-1;9.955090523E0
4.045721243E1;-4.453215301E-1;1.699883193E-1;9.964667320E0
4.046215743E1;-4.213795066E-1;1.436520964E-1;9.940725327E0
4.046710243E1;-4.141969085E-1;1.747767180E-1;9.945513725E0
4.047204743E1;-3.687070608E-1;1.699883193E-1;9.933543205E0
4.047699143E1;-3.902548850E-1;1.556231081E-1;9.955090523E0
4.048193643E1;-3.902548850E-1;1.723825186E-1;9.945513725E0
4.048688143E1;-3.998316824E-1;1.436520964E-1;9.952696800E0
4.049182643E1;-4.261679053E-1;1.388636976E-1;9.979032516E0
4.049674047E1;-4.740519226E-1;1.029506698E-1;1.003888798E1
4.050168547E1;-4.908113480E-1;4.070143029E-2;1.008916569E1
4.050662947E1;-5.027823448E-1;1.197100803E-2;1.018014526E1
4.051155828E1;-5.003881454E-1;-1.436521020E-2;1.027830791E1
4.051650328E1;-5.051765442E-1;-5.746084079E-2;1.035013390E1
4.052144828E1;-5.219359994E-1;-8.619125932E-2;1.041717148E1
4.052638966E1;-5.315127969E-1;-1.221042871E-1;1.047942066E1
4.053133466E1;-5.123591423E-1;-1.604115069E-1;1.052491093E1
4.053627866E1;-5.051765442E-1;-1.675941199E-1;1.054885292E1
4.054122366E1;-4.932055473E-1;-1.532289088E-1;1.053688145E1
4.054616866E1;-4.285621047E-1;-1.244984865E-1;1.053688145E1
4.055111366E1;-4.070142806E-1;-8.379705995E-2;1.049378586E1
4.055605866E1;-4.022258818E-1;-4.788403213E-2;1.041477776E1
4.056100351E1;-4.022258818E-1;-2.154781483E-2;1.029985619E1
4.056594751E1;-4.022258818E-1;2.633621916E-2;1.017775154E1
4.057089251E1;-4.046200812E-1;7.661445439E-2;1.006761837E1
4.057583751E1;-3.974374831E-1;1.268926859E-1;9.950302124E0
4.058078251E1;-4.070142806E-1;1.628057212E-1;9.859322548E0
4.058572751E1;-4.118026793E-1;2.059013397E-1;9.742006302E0
4.059065155E1;-3.734954596E-1;2.729389966E-1;9.665391922E0
4.059559555E1;-3.016694188E-1;3.543418646E-1;9.572018623E0
4.060054055E1;-2.873041928E-1;3.615244627E-1;9.564835548E0
4.060548555E1;-2.849099934E-1;3.974374831E-1;9.536105156E0
4.061043055E1;-3.256114423E-1;3.926490843E-1;9.543288231E0
4.061537555E1;-3.184288144E-1;3.902548850E-1;9.564835548E0
4.062032055E1;-3.543418646E-1;3.854664862E-1;9.591172218E0
4.062526455E1;-3.351882398E-1;3.902548850E-1;9.617507935E0
4.063020955E1;-3.232172430E-1;3.663128614E-1;9.667786598E0
4.063515455E1;-3.303998411E-1;3.040636182E-1;9.742006302E0
4.064009955E1;-3.471592367E-1;2.681505978E-1;9.823410034E0
4.064504455E1;-3.543418646E-1;2.322375625E-1;9.938331604E0
4.064998955E1;-3.830722570E-1;1.580173075E-1;1.001494598E1
4.065493355E1;-3.854664862E-1;1.388636976E-1;1.010592556E1
4.065987855E1;-4.213795066E-1;8.379705995E-2;1.021845245E1
4.066482355E1;-4.165911078E-1;4.788403213E-2;1.035013390E1
4.066976855E1;-4.333505034E-1;2.394201607E-2;1.048660374E1
4.067459155E1;-4.453215301E-1;-1.436521020E-2;1.059673691E1
4.067965855E1;-4.812345505E-1;-2.873042040E-2;1.066377449E1
4.068460255E1;-4.884171486E-1;-7.182604820E-2;1.074517727E1
4.068954755E1;-4.979939461E-1;-9.576806426E-2;1.081460953E1
4.069447432E1;-4.884171486E-1;-1.053448766E-1;1.084812832E1
4.069941386E1;-4.788403511E-1;-1.197100878E-1;1.086009884E1
4.070435886E1;-4.884171486E-1;-1.340752989E-1;1.084812832E1
4.070930386E1;-4.764461517E-1;-1.364694983E-1;1.081221485E1
4.071424786E1;-4.740519226E-1;-1.580173075E-1;1.076672459E1
4.071919286E1;-4.548983276E-1;-1.460463107E-1;1.071884060E1
4.072413786E1;-4.812345505E-1;-1.149216816E-1;1.065419769E1
4.072908286E1;-4.740519226E-1;-8.619125932E-2;1.055603504E1
4.073402786E1;-5.003881454E-1;-7.182604820E-2;1.046026707E1
4.073897286E1;-5.051765442E-1;-5.985504389E-2;1.037886429E1
4.074391686E1;-4.932055473E-1;-5.506663769E-2;1.030464458E1
4.074886186E1;-4.764461517E-1;-2.633621916E-2;1.028309631E1
